Fri Oct 25 05:56:18 PM UTC 2024
10-25-2024 10:58:51 RAM 7896/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [5%@729,2%@729,2%@729,2%@729,47%@2201,1%@2201,4%@2201,53%@2201,6%@729,8%@729,6%@729,3%@729] GR3D_FREQ 57% cpu@46.156C tboard@33.125C soc2@41.031C tdiode@38.125C soc0@41.343C tj@46.156C soc1@40.937C VDD_GPU_SOC 5964mW/5717mW VDD_CPU_CV 2386mW/2425mW VIN_SYS_5V0 4622mW/4526mW VDDQ_VDD2_1V8AO 1708mW/1650mW
10-25-2024 10:58:52 RAM 7900/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [6%@729,2%@729,2%@729,4%@729,90%@2201,2%@2201,4%@2201,11%@2201,7%@729,3%@729,7%@729,2%@729] GR3D_FREQ 53% cpu@46.375C tboard@33.25C soc2@41.031C tdiode@38.25C soc0@41.375C tj@46.375C soc1@41C VDD_GPU_SOC 5964mW/5719mW VDD_CPU_CV 2386mW/2425mW VIN_SYS_5V0 4722mW/4527mW VDDQ_VDD2_1V8AO 1708mW/1650mW
10-25-2024 10:58:53 RAM 7900/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [6%@2201,3%@2201,2%@2201,2%@2201,51%@2201,42%@2201,12%@2201,4%@2201,1%@729,8%@729,4%@729,2%@729] GR3D_FREQ 57% cpu@45.937C tboard@33.25C soc2@41.062C tdiode@38.25C soc0@41.375C tj@45.937C soc1@40.968C VDD_GPU_SOC 5964mW/5721mW VDD_CPU_CV 2386mW/2424mW VIN_SYS_5V0 4622mW/4528mW VDDQ_VDD2_1V8AO 1708mW/1651mW
10-25-2024 10:58:54 RAM 7901/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [5%@2201,2%@2201,4%@2201,3%@2201,1%@2201,59%@2201,3%@2201,46%@2201,1%@729,2%@729,5%@729,4%@729] GR3D_FREQ 60% cpu@45.625C tboard@33.25C soc2@41.093C tdiode@38.25C soc0@41.406C tj@45.625C soc1@41.093C VDD_GPU_SOC 5964mW/5722mW VDD_CPU_CV 2386mW/2424mW VIN_SYS_5V0 4622mW/4529mW VDDQ_VDD2_1V8AO 1708mW/1651mW
10-25-2024 10:58:55 RAM 7901/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [6%@2201,2%@729,3%@729,3%@729,2%@2201,50%@2201,33%@2201,22%@2201,5%@729,3%@729,3%@729,7%@729] GR3D_FREQ 58% cpu@45.875C tboard@33.25C soc2@41.031C tdiode@38.125C soc0@41.531C tj@45.875C soc1@40.968C VDD_GPU_SOC 5964mW/5724mW VDD_CPU_CV 2386mW/2424mW VIN_SYS_5V0 4622mW/4529mW VDDQ_VDD2_1V8AO 1705mW/1651mW
10-25-2024 10:58:56 RAM 7901/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [7%@2201,3%@2201,1%@2201,4%@2201,1%@2201,100%@2201,4%@2201,5%@2201,2%@729,1%@729,0%@729,7%@729] GR3D_FREQ 59% cpu@46.125C tboard@33.25C soc2@41.156C tdiode@38.375C soc0@41.5C tj@45.937C soc1@41C VDD_GPU_SOC 5964mW/5725mW VDD_CPU_CV 2386mW/2424mW VIN_SYS_5V0 4622mW/4530mW VDDQ_VDD2_1V8AO 1705mW/1652mW
10-25-2024 10:58:57 RAM 7902/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [12%@729,5%@729,4%@729,2%@729,1%@2201,99%@2201,1%@2201,4%@2201,5%@729,1%@729,1%@729,2%@729] GR3D_FREQ 58% cpu@46.062C tboard@33.25C soc2@41.093C tdiode@38.25C soc0@41.625C tj@45.812C soc1@41.062C VDD_GPU_SOC 5964mW/5727mW VDD_CPU_CV 2387mW/2423mW VIN_SYS_5V0 4622mW/4530mW VDDQ_VDD2_1V8AO 1705mW/1652mW
10-25-2024 10:58:58 RAM 7903/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [10%@2201,7%@2201,3%@2201,2%@2201,1%@2201,55%@2201,47%@2201,4%@2201,3%@729,1%@729,2%@729,2%@729] GR3D_FREQ 59% cpu@45.75C tboard@33.25C soc2@41.125C tdiode@38.25C soc0@41.593C tj@46.062C soc1@41.125C VDD_GPU_SOC 6361mW/5731mW VDD_CPU_CV 2386mW/2423mW VIN_SYS_5V0 4622mW/4531mW VDDQ_VDD2_1V8AO 1705mW/1652mW
10-25-2024 10:58:59 RAM 7902/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [4%@729,7%@729,2%@729,3%@729,0%@2201,2%@2201,100%@2201,3%@2201,3%@729,3%@729,2%@729,3%@729] GR3D_FREQ 60% cpu@45.687C tboard@33.25C soc2@41.125C tdiode@38.375C soc0@41.375C tj@45.687C soc1@41.031C VDD_GPU_SOC 5964mW/5732mW VDD_CPU_CV 2386mW/2423mW VIN_SYS_5V0 4622mW/4532mW VDDQ_VDD2_1V8AO 1705mW/1653mW
10-25-2024 10:59:00 RAM 7901/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [6%@2201,4%@2201,2%@2201,2%@2201,39%@729,2%@729,22%@729,33%@729,4%@2201,6%@2201,13%@2201,7%@2201] GR3D_FREQ 58% cpu@45.281C tboard@33.25C soc2@41.125C tdiode@38.5C soc0@41.468C tj@45.281C soc1@41.187C VDD_GPU_SOC 5964mW/5734mW VDD_CPU_CV 2386mW/2423mW VIN_SYS_5V0 4722mW/4533mW VDDQ_VDD2_1V8AO 1708mW/1653mW
10-25-2024 10:59:01 RAM 7904/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [5%@729,2%@729,1%@729,1%@729,53%@2201,1%@2201,2%@2201,7%@2201,4%@729,6%@729,46%@729,2%@729] GR3D_FREQ 57% cpu@45.875C tboard@33.375C soc2@41.218C tdiode@38.25C soc0@41.593C tj@45.875C soc1@41.093C VDD_GPU_SOC 5964mW/5735mW VDD_CPU_CV 2386mW/2423mW VIN_SYS_5V0 4622mW/4533mW VDDQ_VDD2_1V8AO 1708mW/1653mW
10-25-2024 10:59:02 RAM 7903/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [6%@729,2%@729,2%@729,1%@729,4%@2201,5%@2201,75%@2201,28%@2201,3%@729,2%@729,7%@729,2%@729] GR3D_FREQ 59% cpu@45.906C tboard@33.375C soc2@41.125C tdiode@38.375C soc0@41.531C tj@45.906C soc1@41.093C VDD_GPU_SOC 5964mW/5737mW VDD_CPU_CV 2386mW/2422mW VIN_SYS_5V0 4722mW/4534mW VDDQ_VDD2_1V8AO 1708mW/1654mW
10-25-2024 10:59:03 RAM 7900/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [5%@729,3%@729,2%@729,2%@729,4%@2201,6%@2201,100%@2201,2%@2201,1%@729,0%@729,6%@729,2%@729] GR3D_FREQ 62% cpu@45.843C tboard@33.375C soc2@41.187C tdiode@38.375C soc0@41.5C tj@45.843C soc1@41.25C VDD_GPU_SOC 5964mW/5738mW VDD_CPU_CV 2386mW/2422mW VIN_SYS_5V0 4622mW/4535mW VDDQ_VDD2_1V8AO 1708mW/1654mW
10-25-2024 10:59:04 RAM 7900/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [4%@2201,2%@2201,1%@2201,3%@2201,5%@2201,1%@2201,99%@2201,4%@2201,1%@729,1%@729,7%@729,4%@729] GR3D_FREQ 68% cpu@45.937C tboard@33.375C soc2@41.218C tdiode@38.375C soc0@41.625C tj@45.843C soc1@41.187C VDD_GPU_SOC 5964mW/5739mW VDD_CPU_CV 2386mW/2422mW VIN_SYS_5V0 4622mW/4535mW VDDQ_VDD2_1V8AO 1708mW/1654mW
10-25-2024 10:59:05 RAM 7903/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [5%@729,3%@729,5%@729,3%@729,5%@2201,4%@2201,100%@2201,1%@2201,3%@729,3%@729,2%@729,6%@729] GR3D_FREQ 59% cpu@46.093C tboard@33.375C soc2@41.187C tdiode@38.375C soc0@41.562C tj@46.093C soc1@41.156C VDD_GPU_SOC 5964mW/5741mW VDD_CPU_CV 2386mW/2422mW VIN_SYS_5V0 4622mW/4536mW VDDQ_VDD2_1V8AO 1708mW/1655mW
10-25-2024 10:59:06 RAM 7902/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [4%@729,2%@729,2%@729,2%@729,4%@2201,2%@2201,99%@2201,2%@2201,2%@729,3%@729,1%@729,8%@729] GR3D_FREQ 61% cpu@45.843C tboard@33.375C soc2@41.312C tdiode@38.375C soc0@41.625C tj@45.843C soc1@41.031C VDD_GPU_SOC 5964mW/5742mW VDD_CPU_CV 2386mW/2421mW VIN_SYS_5V0 4622mW/4537mW VDDQ_VDD2_1V8AO 1705mW/1655mW
10-25-2024 10:59:07 RAM 7903/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [8%@729,2%@729,2%@729,2%@729,3%@2201,2%@2201,100%@2201,3%@2201,4%@729,1%@729,6%@729,1%@729] GR3D_FREQ 59% cpu@46.218C tboard@33.375C soc2@41.218C tdiode@38.375C soc0@41.687C tj@46.218C soc1@41.187C VDD_GPU_SOC 5964mW/5743mW VDD_CPU_CV 2386mW/2421mW VIN_SYS_5V0 4622mW/4537mW VDDQ_VDD2_1V8AO 1705mW/1655mW
10-25-2024 10:59:08 RAM 7903/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [6%@729,2%@729,3%@729,2%@729,3%@2201,3%@2201,99%@2201,1%@2201,1%@729,1%@729,6%@729,2%@729] GR3D_FREQ 59% cpu@46.031C tboard@33.5C soc2@41.187C tdiode@38.5C soc0@41.625C tj@46.031C soc1@41.187C VDD_GPU_SOC 5964mW/5745mW VDD_CPU_CV 2386mW/2421mW VIN_SYS_5V0 4622mW/4538mW VDDQ_VDD2_1V8AO 1708mW/1656mW
10-25-2024 10:59:09 RAM 7902/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [8%@1728,3%@1728,7%@1728,2%@1728,4%@2201,3%@2201,100%@2201,1%@2201,2%@729,2%@729,0%@729,2%@729] GR3D_FREQ 59% cpu@46C tboard@33.5C soc2@41.281C tdiode@38.375C soc0@41.625C tj@46C soc1@41.281C VDD_GPU_SOC 5961mW/5746mW VDD_CPU_CV 2386mW/2421mW VIN_SYS_5V0 4622mW/4538mW VDDQ_VDD2_1V8AO 1708mW/1656mW
10-25-2024 10:59:10 RAM 7903/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [5%@2201,5%@2201,66%@2201,5%@2201,10%@729,1%@729,43%@729,2%@729,4%@729,2%@729,2%@729,4%@729] GR3D_FREQ 60% cpu@45.687C tboard@33.5C soc2@41.25C tdiode@38.375C soc0@41.625C tj@45.687C soc1@41.156C VDD_GPU_SOC 5961mW/5747mW VDD_CPU_CV 2386mW/2421mW VIN_SYS_5V0 4622mW/4539mW VDDQ_VDD2_1V8AO 1708mW/1656mW
10-25-2024 10:59:11 RAM 7902/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [4%@2201,2%@2201,99%@2201,5%@2201,6%@729,2%@729,4%@729,0%@729,2%@729,1%@729,1%@729,1%@729] GR3D_FREQ 63% cpu@45.593C tboard@33.5C soc2@41.406C tdiode@38.5C soc0@41.656C tj@45.593C soc1@41.281C VDD_GPU_SOC 5961mW/5748mW VDD_CPU_CV 2386mW/2420mW VIN_SYS_5V0 4622mW/4539mW VDDQ_VDD2_1V8AO 1708mW/1657mW
10-25-2024 10:59:12 RAM 7904/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [31%@2201,45%@2201,30%@2201,4%@2201,8%@729,2%@729,3%@729,6%@729,3%@729,4%@729,1%@729,2%@729] GR3D_FREQ 59% cpu@46.156C tboard@33.5C soc2@41.375C tdiode@38.5C soc0@41.687C tj@46.156C soc1@41.218C VDD_GPU_SOC 5961mW/5750mW VDD_CPU_CV 2386mW/2420mW VIN_SYS_5V0 4622mW/4539mW VDDQ_VDD2_1V8AO 1708mW/1657mW
10-25-2024 10:59:13 RAM 7903/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [4%@2201,70%@2201,3%@2201,30%@2201,3%@729,2%@729,2%@729,6%@729,2%@729,2%@729,2%@729,1%@729] GR3D_FREQ 60% cpu@45.656C tboard@33.5C soc2@41.312C tdiode@38.5C soc0@41.625C tj@45.656C soc1@41.281C VDD_GPU_SOC 6361mW/5753mW VDD_CPU_CV 2386mW/2420mW VIN_SYS_5V0 4622mW/4540mW VDDQ_VDD2_1V8AO 1708mW/1657mW
10-25-2024 10:59:14 RAM 7904/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [57%@2201,1%@2201,45%@2201,1%@2201,5%@729,4%@729,4%@729,7%@729,3%@729,2%@729,4%@729,3%@729] GR3D_FREQ 59% cpu@45.937C tboard@33.5C soc2@41.375C tdiode@38.625C soc0@41.718C tj@45.937C soc1@41.25C VDD_GPU_SOC 5961mW/5754mW VDD_CPU_CV 2386mW/2420mW VIN_SYS_5V0 4622mW/4540mW VDDQ_VDD2_1V8AO 1708mW/1657mW
10-25-2024 10:59:15 RAM 7904/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [4%@2201,15%@2201,85%@2201,3%@2201,2%@729,4%@729,2%@729,9%@729,2%@729,1%@729,0%@729,3%@729] GR3D_FREQ 60% cpu@45.718C tboard@33.5C soc2@41.406C tdiode@38.375C soc0@41.656C tj@45.718C soc1@41.25C VDD_GPU_SOC 5961mW/5756mW VDD_CPU_CV 2386mW/2420mW VIN_SYS_5V0 4622mW/4541mW VDDQ_VDD2_1V8AO 1708mW/1658mW
10-25-2024 10:59:16 RAM 7904/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [8%@729,2%@2201,23%@2201,5%@2201,10%@2201,46%@2201,24%@2201,3%@2201,1%@729,2%@729,2%@729,2%@729] GR3D_FREQ 59% cpu@46.375C tboard@33.5C soc2@41.375C tdiode@38.5C soc0@41.75C tj@46.375C soc1@41.281C VDD_GPU_SOC 5961mW/5757mW VDD_CPU_CV 2386mW/2419mW VIN_SYS_5V0 4521mW/4541mW VDDQ_VDD2_1V8AO 1708mW/1658mW
10-25-2024 10:59:17 RAM 7905/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [11%@729,2%@729,1%@729,34%@729,54%@2201,12%@2201,4%@2201,6%@2201,3%@729,1%@729,3%@729,4%@729] GR3D_FREQ 57% cpu@46.687C tboard@33.5C soc2@41.468C tdiode@38.5C soc0@41.781C tj@46.687C soc1@41.25C VDD_GPU_SOC 5961mW/5758mW VDD_CPU_CV 2386mW/2419mW VIN_SYS_5V0 4622mW/4541mW VDDQ_VDD2_1V8AO 1708mW/1658mW
10-25-2024 10:59:18 RAM 7904/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [6%@2201,3%@2201,7%@2201,4%@2201,99%@2201,2%@2201,1%@2201,4%@2201,1%@729,3%@729,2%@729,3%@729] GR3D_FREQ 60% cpu@46.625C tboard@33.5C soc2@41.343C tdiode@38.625C soc0@41.718C tj@46.625C soc1@41.406C VDD_GPU_SOC 5961mW/5759mW VDD_CPU_CV 2386mW/2419mW VIN_SYS_5V0 4622mW/4542mW VDDQ_VDD2_1V8AO 1708mW/1659mW
10-25-2024 10:59:19 RAM 7905/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [5%@2201,3%@2201,2%@2201,13%@2201,100%@2201,1%@2201,3%@2201,4%@2201,3%@729,2%@729,1%@729,1%@729] GR3D_FREQ 59% cpu@46.75C tboard@33.625C soc2@41.437C tdiode@38.5C soc0@41.843C tj@46.75C soc1@41.281C VDD_GPU_SOC 5961mW/5760mW VDD_CPU_CV 2386mW/2419mW VIN_SYS_5V0 4622mW/4542mW VDDQ_VDD2_1V8AO 1708mW/1659mW
10-25-2024 10:59:20 RAM 7905/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [8%@729,9%@729,5%@729,13%@729,90%@2201,5%@2201,1%@2201,17%@2201,8%@729,8%@729,2%@729,2%@729] GR3D_FREQ 62% cpu@46.656C tboard@33.625C soc2@41.5C tdiode@38.625C soc0@41.718C tj@46.656C soc1@41.281C VDD_GPU_SOC 5964mW/5761mW VDD_CPU_CV 2386mW/2419mW VIN_SYS_5V0 4622mW/4543mW VDDQ_VDD2_1V8AO 1708mW/1659mW
10-25-2024 10:59:21 RAM 7905/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [8%@729,2%@729,3%@729,6%@729,25%@2201,5%@2201,10%@2201,67%@2201,2%@729,2%@729,1%@729,2%@729] GR3D_FREQ 62% cpu@46.25C tboard@33.625C soc2@41.437C tdiode@38.5C soc0@41.812C tj@46.25C soc1@41.406C VDD_GPU_SOC 5964mW/5762mW VDD_CPU_CV 2385mW/2418mW VIN_SYS_5V0 4622mW/4543mW VDDQ_VDD2_1V8AO 1705mW/1659mW
10-25-2024 10:59:22 RAM 7903/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [9%@729,7%@729,2%@729,4%@729,34%@2201,17%@2201,27%@2201,30%@2201,5%@729,3%@729,2%@729,3%@729] GR3D_FREQ 56% cpu@46.093C tboard@33.625C soc2@41.437C tdiode@38.625C soc0@41.812C tj@46.093C soc1@41.281C VDD_GPU_SOC 5961mW/5764mW VDD_CPU_CV 2386mW/2418mW VIN_SYS_5V0 4622mW/4543mW VDDQ_VDD2_1V8AO 1705mW/1660mW
10-25-2024 10:59:23 RAM 7903/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [6%@729,1%@729,2%@2201,6%@2201,3%@2201,4%@2201,99%@2201,2%@2201,3%@729,6%@729,3%@729,1%@729] GR3D_FREQ 58% cpu@46.343C tboard@33.625C soc2@41.406C tdiode@38.625C soc0@41.781C tj@46.343C soc1@41.437C VDD_GPU_SOC 5964mW/5765mW VDD_CPU_CV 2386mW/2418mW VIN_SYS_5V0 4622mW/4544mW VDDQ_VDD2_1V8AO 1705mW/1660mW
10-25-2024 10:59:24 RAM 7904/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [5%@729,3%@729,5%@729,8%@729,4%@729,8%@729,9%@729,3%@729,85%@2201,1%@2201,7%@2201,1%@2201] GR3D_FREQ 58% cpu@45.718C tboard@33.625C soc2@41.406C tdiode@38.5C soc0@41.812C tj@45.718C soc1@41.343C VDD_GPU_SOC 5961mW/5766mW VDD_CPU_CV 2386mW/2418mW VIN_SYS_5V0 4622mW/4544mW VDDQ_VDD2_1V8AO 1705mW/1660mW
10-25-2024 10:59:25 RAM 7905/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [8%@729,3%@729,1%@729,4%@729,2%@729,7%@729,2%@729,2%@729,2%@2201,12%@2201,48%@2201,46%@2201] GR3D_FREQ 55% cpu@45.875C tboard@33.625C soc2@41.437C tdiode@38.625C soc0@41.937C tj@45.875C soc1@41.406C VDD_GPU_SOC 5964mW/5767mW VDD_CPU_CV 2386mW/2418mW VIN_SYS_5V0 4622mW/4545mW VDDQ_VDD2_1V8AO 1705mW/1660mW
10-25-2024 10:59:26 RAM 7906/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [5%@1574,2%@1574,3%@1574,5%@1574,5%@806,3%@806,1%@806,7%@806,3%@2201,3%@2201,3%@2201,99%@2201] GR3D_FREQ 65% cpu@45.75C tboard@33.625C soc2@41.562C tdiode@38.625C soc0@41.812C tj@45.75C soc1@41.375C VDD_GPU_SOC 5964mW/5768mW VDD_CPU_CV 2386mW/2418mW VIN_SYS_5V0 4622mW/4545mW VDDQ_VDD2_1V8AO 1708mW/1661mW
10-25-2024 10:59:27 RAM 7907/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [6%@729,1%@729,2%@729,2%@729,5%@729,4%@729,3%@729,5%@729,53%@2201,3%@2201,1%@2201,49%@2201] GR3D_FREQ 55% cpu@45.75C tboard@33.625C soc2@41.468C tdiode@38.625C soc0@41.906C tj@45.75C soc1@41.437C VDD_GPU_SOC 5964mW/5769mW VDD_CPU_CV 2386mW/2417mW VIN_SYS_5V0 4622mW/4546mW VDDQ_VDD2_1V8AO 1708mW/1661mW
10-25-2024 10:59:28 RAM 7907/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [6%@729,4%@729,2%@729,3%@729,2%@729,1%@729,12%@729,4%@729,21%@2201,27%@2201,17%@2201,43%@2201] GR3D_FREQ 59% cpu@45.687C tboard@33.75C soc2@41.468C tdiode@38.625C soc0@41.843C tj@45.687C soc1@41.468C VDD_GPU_SOC 5961mW/5770mW VDD_CPU_CV 2386mW/2417mW VIN_SYS_5V0 4622mW/4546mW VDDQ_VDD2_1V8AO 1708mW/1661mW
10-25-2024 10:59:29 RAM 7908/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [8%@729,8%@729,5%@729,4%@729,3%@729,2%@729,6%@729,3%@729,1%@2201,2%@2201,99%@2201,2%@2201] GR3D_FREQ 57% cpu@45.75C tboard@33.75C soc2@41.468C tdiode@38.75C soc0@41.906C tj@45.75C soc1@41.375C VDD_GPU_SOC 5964mW/5771mW VDD_CPU_CV 2386mW/2417mW VIN_SYS_5V0 4622mW/4546mW VDDQ_VDD2_1V8AO 1708mW/1661mW
10-25-2024 10:59:30 RAM 7907/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [9%@729,7%@729,8%@729,5%@729,2%@729,1%@729,6%@729,2%@729,0%@2201,0%@2201,100%@2201,0%@2201] GR3D_FREQ 60% cpu@45.75C tboard@33.75C soc2@41.468C tdiode@38.625C soc0@41.843C tj@45.75C soc1@41.531C VDD_GPU_SOC 5964mW/5772mW VDD_CPU_CV 2386mW/2417mW VIN_SYS_5V0 4622mW/4547mW VDDQ_VDD2_1V8AO 1708mW/1662mW
10-25-2024 10:59:31 RAM 7906/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [7%@1036,7%@1036,11%@1036,8%@1036,4%@1190,3%@1190,4%@1190,2%@1190,1%@2201,56%@2201,26%@2201,19%@2201] GR3D_FREQ 58% cpu@46.062C tboard@33.75C soc2@41.468C tdiode@38.75C soc0@41.843C tj@46.062C soc1@41.375C VDD_GPU_SOC 6361mW/5775mW VDD_CPU_CV 2386mW/2417mW VIN_SYS_5V0 4722mW/4548mW VDDQ_VDD2_1V8AO 1708mW/1662mW
10-25-2024 10:59:32 RAM 7906/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [7%@729,2%@729,7%@729,3%@729,3%@729,2%@729,8%@729,3%@729,86%@2201,4%@2201,13%@2201,2%@2201] GR3D_FREQ 59% cpu@46.062C tboard@33.75C soc2@41.562C tdiode@38.75C soc0@41.937C tj@46.062C soc1@41.562C VDD_GPU_SOC 5964mW/5776mW VDD_CPU_CV 2386mW/2417mW VIN_SYS_5V0 4622mW/4548mW VDDQ_VDD2_1V8AO 1708mW/1662mW
10-25-2024 10:59:33 RAM 7905/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [8%@729,4%@729,9%@729,4%@729,3%@729,2%@729,2%@729,6%@729,99%@2201,4%@2201,0%@2201,3%@2201] GR3D_FREQ 64% cpu@45.687C tboard@33.75C soc2@41.562C tdiode@38.75C soc0@41.781C tj@45.687C soc1@41.656C VDD_GPU_SOC 5964mW/5777mW VDD_CPU_CV 2386mW/2416mW VIN_SYS_5V0 4622mW/4548mW VDDQ_VDD2_1V8AO 1705mW/1662mW
10-25-2024 10:59:34 RAM 7905/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [6%@729,2%@729,7%@729,2%@729,7%@729,2%@729,2%@729,5%@729,69%@2201,1%@2201,33%@2201,3%@2201] GR3D_FREQ 61% cpu@45.812C tboard@33.75C soc2@41.468C tdiode@38.75C soc0@42C tj@45.812C soc1@41.437C VDD_GPU_SOC 5964mW/5778mW VDD_CPU_CV 2386mW/2416mW VIN_SYS_5V0 4622mW/4549mW VDDQ_VDD2_1V8AO 1705mW/1662mW
10-25-2024 10:59:35 RAM 7905/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [7%@2201,2%@2201,4%@2201,1%@2201,28%@2201,2%@2201,3%@2201,6%@2201,54%@729,3%@729,22%@729,3%@729] GR3D_FREQ 60% cpu@46.812C tboard@33.75C soc2@41.625C tdiode@38.75C soc0@41.906C tj@46.812C soc1@41.625C VDD_GPU_SOC 5961mW/5779mW VDD_CPU_CV 2386mW/2416mW VIN_SYS_5V0 4622mW/4549mW VDDQ_VDD2_1V8AO 1705mW/1663mW
10-25-2024 10:59:36 RAM 7907/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [11%@2201,2%@2201,5%@2201,70%@2201,14%@729,20%@729,4%@729,4%@729,3%@806,3%@806,3%@806,3%@806] GR3D_FREQ 62% cpu@46.031C tboard@33.75C soc2@41.593C tdiode@38.875C soc0@41.968C tj@46.031C soc1@41.468C VDD_GPU_SOC 5961mW/5780mW VDD_CPU_CV 2386mW/2416mW VIN_SYS_5V0 4622mW/4550mW VDDQ_VDD2_1V8AO 1705mW/1663mW
10-25-2024 10:59:37 RAM 7906/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [2%@2201,3%@2201,4%@2201,99%@2201,5%@729,1%@729,3%@729,0%@729,2%@729,2%@729,3%@729,3%@729] GR3D_FREQ 58% cpu@46.25C tboard@33.875C soc2@41.625C tdiode@38.75C soc0@41.843C tj@46.25C soc1@41.656C VDD_GPU_SOC 5961mW/5781mW VDD_CPU_CV 2386mW/2416mW VIN_SYS_5V0 4722mW/4550mW VDDQ_VDD2_1V8AO 1708mW/1663mW
10-25-2024 10:59:38 RAM 7903/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [3%@2201,2%@2201,3%@2201,100%@2201,7%@729,1%@729,0%@729,3%@729,2%@729,4%@729,2%@729,3%@729] GR3D_FREQ 56% cpu@46.093C tboard@33.875C soc2@41.625C tdiode@38.75C soc0@41.937C tj@46.093C soc1@41.593C VDD_GPU_SOC 5961mW/5782mW VDD_CPU_CV 2386mW/2416mW VIN_SYS_5V0 4622mW/4551mW VDDQ_VDD2_1V8AO 1708mW/1663mW
10-25-2024 10:59:39 RAM 7901/30698MB (lfb 79x4MB) SWAP 0/15349MB (cached 0MB) CPU [4%@2201,4%@2201,4%@2201,99%@2201,12%@729,1%@729,0%@729,1%@729,3%@729,2%@729,1%@729,3%@729] GR3D_FREQ 61% cpu@46.312C tboard@33.875C soc2@41.625C tdiode@38.75C soc0@41.875C tj@46.312C soc1@41.687C VDD_GPU_SOC 5961mW/5782mW VDD_CPU_CV 2386mW/2415mW VIN_SYS_5V0 4622mW/4551mW VDDQ_VDD2_1V8AO 1708mW/1664mW
